. 0.09523810 0.00000000 0.00000000 3.56478715
. 0.07142857 0.00000000 0.00000000 3.61562943
. 0.04761905 0.00000000 0.00000000 3.66647171
. 0.02380952 0.00000000 0.00000000 3.71731400
G 0.00000000 0.00000000 0.00000000 3.76815628
. 0.01420968 -0.01420968 0.00000000 3.82002231
. 0.02841936 -0.02841936 0.00000000 3.87188833
. 0.04262904 -0.04262904 0.00000000 3.92375436
. 0.05683872 -0.05683872 0.00000000 3.97562039
. 0.07104840 -0.07104840 0.00000000 4.02748641
. 0.08525808 -0.08525808 0.00000000 4.07935244
. 0.09946776 -0.09946776 0.00000000 4.13121847
. 0.11367744 -0.11367744 0.00000000 4.18308450
. 0.12788712 -0.12788712 0.00000000 4.23495052
. 0.14209680 -0.14209680 0.00000000 4.28681655
. 0.15630648 -0.15630648 0.00000000 4.33868258
. 0.17051616 -0.17051616 0.00000000 4.39054861
. 0.18472584 -0.18472584 0.00000000 4.44241463
. 0.19893552 -0.19893552 0.00000000 4.49428066
. 0.21314520 -0.21314520 0.00000000 4.54614669
. 0.22735488 -0.22735488 0.00000000 4.59801272
. 0.24156455 -0.24156455 0.00000000 4.64987874
. 0.25577423 -0.25577423 0.00000000 4.70174477
. 0.26998391 -0.26998391 0.00000000 4.75361080
. 0.28419359 -0.28419359 0.00000000 4.80547682
. 0.29840327 -0.29840327 0.00000000 4.85734285
. 0.31261295 -0.31261295 0.00000000 4.90920888
. 0.32682263 -0.32682263 0.00000000 4.96107491
S0 0.34103231 -0.34103231 0.00000000 5.01294093
. 0.39402154 -0.28419359 0.05683872 5.07097504
. 0.44701077 -0.22735488 0.11367744 5.12900914
. 0.50000000 -0.17051616 0.17051616 5.18704324
. 0.55298923 -0.11367744 0.22735488 5.24507734
. 0.60597846 -0.05683872 0.28419359 5.30311144
S2 0.65896769 0.00000000 0.34103231 5.36114554
. 0.64451608 0.00000000 0.35548392 5.41389462
. 0.63006447 0.00000000 0.36993553 5.46664370
. 0.61561286 0.00000000 0.38438714 5.51939278
. 0.60116126 0.00000000 0.39883874 5.57214185
. 0.58670965 0.00000000 0.41329035 5.62489093
. 0.57225804 0.00000000 0.42774196 5.67764001
. 0.55780643 0.00000000 0.44219357 5.73038909
. 0.54335482 0.00000000 0.45664518 5.78313816
. 0.52890322 0.00000000 0.47109678 5.83588724
. 0.51445161 0.00000000 0.48554839 5.88863632
F 0.50000000 0.00000000 0.50000000 5.94138539
